# Result analyzer ver. 1.0.5
# Input file : pc_rta.result
# Phonon lifetime at temperature 600 K.
# kpoint range 1 84
# mode   range 1 15
# With phonon-isotope scatterings.
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
    1    1    1.09737e-10              0              0              0    1              0              0              0              0              0              0              0              0              0
    1    2    1.09737e-10              0              0              0    1              0              0              0              0              0              0              0              0              0
    1    3    1.09737e-10              0              0              0    1              0              0              0              0              0              0              0              0              0
    1    4         50.271        8.16429              0              0    1              0              0              0              0              0              0              0              0              0
    1    5         50.271        8.16429              0              0    1              0              0              0              0              0              0              0              0              0
    1    6         50.271        8.16429              0              0    1              0              0              0              0              0              0              0              0              0
    1    7         52.419        27.4193              0              0    1              0              0              0              0              0              0              0              0              0
    1    8         52.419        27.4193              0              0    1              0              0              0              0              0              0              0              0              0
    1    9         52.419        27.4193              0              0    1              0              0              0              0              0              0              0              0              0
    1   10        76.0865        1.48084              0              0    1              0              0              0              0              0              0              0              0              0
    1   11        76.0865        1.48084              0              0    1              0              0              0              0              0              0              0              0              0
    1   12        76.0865        1.48084              0              0    1              0              0              0              0              0              0              0              0              0
    1   13        207.257       0.556661              0              0    1              0              0              0              0              0              0              0              0              0
    1   14        207.257       0.556661              0              0    1              0              0              0              0              0              0              0              0              0
    1   15        207.257       0.556661              0              0    1              0              0              0              0              0              0              0              0              0
    2    1         8.1888        29.2829           1632        47.7897    6     0.00115345     3.8704e-15   -1.57484e-14     3.8704e-15     0.00115345    4.43982e-14   -1.57484e-14    4.43982e-14     0.00115345
    2    2         8.1888        29.2829           1632        47.7897    6     0.00115345     9.0754e-15    2.17987e-14     9.0754e-15     0.00115345   -1.65937e-14    2.17987e-14   -1.65937e-14     0.00115345
    2    3        17.7638         11.492        3213.51        36.9297    6     0.00175489    1.16866e-15    2.68113e-15    1.16866e-15     0.00175489   -9.83083e-15    2.68113e-15   -9.83083e-15     0.00175489
