 53.8345 1.03951 2.96213
 67.0008 0.871083 9.56725
 71.0745 0.895964 11.5541
 92.7523 0.929327 14.9621
 131.555 0.584312 5.37108
 202.972 0.234514 1.64812
 205.617 0.180064 1.30449
 225.999 0 2.74791
 34.4591 1.87591 0.0150598
 35.1388 1.82364 0.0265757
 41.4358 1.47121 0.450298
 41.5787 1.46208 0.467918
 45.4597 1.29153 0.810927
 47.9258 1.25915 1.12829
 52.6357 1.10769 2.13306
 54.3833 1.04554 3.11792
 67.3824 0.867407 9.86921
 70.3943 0.885829 11.6733
 92.5654 0.896689 14.9939
 146.51 0.709641 4.19575
 205.135 0.206357 1.39596
 205.659 0.197988 1.34736
 217.458 0.00583888 1.14921
 35.9192 1.93345 0.040189
 36.4158 1.92139 0.0508668
 40.2928 1.396 0.304717
 41.4598 1.3546 0.421144
 44.8909 1.27243 0.719532
 49.2164 1.19834 1.35726
 53.2689 1.12496 2.66051
 54.3065 1.11215 3.05066
 67.4786 0.865737 10.6171
 70.1052 0.874712 11.7168
 92.4878 0.855259 15.2642
 152.475 1.01305 4.09592
 205.675 0.21819 1.36466
 209.533 0.131333 1.14648
 210.121 0.100358 1.13071
 29.8596 2.21365 0
 32.543 2.05452 0.0046849
 40.8528 1.63472 0.350848
 41.4972 1.58184 0.386619
 45.3973 1.43341 1.04166
 49.575 1.21444 1.77475
 50.4334 1.14328 2.14121
 52.3366 1.07121 2.48417
 67.8593 0.886639 9.93243
 71.1452 0.887402 11.6331
 108.037 0.860654 12.171
 116.282 0.697429 9.66348
 201.402 0.270841 1.97619
 205.61 0.181551 1.2522
 230.347 0 3.06596
 32.5232 2.03062 0
 33.3322 2.02392 0.00218207
 40.1204 1.64227 0.240483
 43.8366 1.48213 0.644527
 45.2505 1.39158 0.842509
 49.9855 1.1416 1.7274
 50.8723 1.12464 1.95964
 53.3298 1.04036 2.68629
 69.2539 0.881956 10.5872
 70.2942 0.895367 11.2274
 110.685 0.80624 12.6439
 132.082 0.647527 5.30733
 202.293 0.253702 1.79906
 205.661 0.177326 1.31266
 224.874 0 2.40065
 31.8281 2.12185 0
 35.9027 1.86712 0.0651795
 40.1972 1.56151 0.237046
 44.5319 1.30187 0.678799
 45.8471 1.28842 0.863683
 49.2178 1.17786 1.38131
 52.3843 1.134 2.15427
 53.9131 1.04899 2.88747
 69.4993 0.881025 11.3621
 70.0107 0.885256 11.522
 110.892 0.812441 12.2882
 145.689 0.672879 4.31077
 205.069 0.190556 1.47762
 205.699 0.178937 1.40689
 217.713 0.0249932 1.18108
 31.4995 2.1986 0
 36.9249 1.92163 0.125686
 40.3217 1.45291 0.253221
 44.1023 1.30233 0.588926
 46.613 1.24353 0.932522
 48.9509 1.16595 1.28647
 53.0421 1.10959 2.51536
 54.0147 1.1007 2.91016
 69.1557 0.86983 11.4779
 70.253 0.878149 12.0216
 110.913 0.823783 12.3508
 150.933 0.899154 4.13241
 205.713 0.216741 1.42584
 209.358 0.0855048 1.1596
 211.476 0.0464588 1.13137
 29.0645 2.241 0
 35.5412 1.83863 0.0815349
 40.9878 1.56862 0.320815
 43.6763 1.49748 0.493177
 47.1405 1.21719 0.79612
 51.104 1.12165 2.13208
 51.5153 1.10275 2.28593
 52.8633 1.0679 2.63322
 69.2845 0.910105 11.0058
 70.9852 0.91457 11.9423
 122.356 0.518656 6.85036
 138.043 0.703163 5.08551
 203.096 0.220189 1.81709
 205.706 0.174648 1.38033
 221.44 0.00615833 1.58202
 26.0745 2.52603 0
 36.9579 1.77059 0.184387
 41.3585 1.50661 0.355583
 44.2879 1.35412 0.508553
 47.9542 1.18872 0.831102
 51.4267 1.15219 1.79378
 52.1447 1.11965 2.1331
 53.3386 1.08222 2.59756
 68.3106 0.902325 10.9516
 72.0057 0.926994 13.6498
 124.736 0.452682 6.33628
 148.603 0.795804 4.23715
 205.563 0.173506 1.50841
 205.739 0.171517 1.48469
 216.175 0.0357006 1.16478
 24.932 2.56732 0
 37.4473 1.82448 0.219395
 41.3565 1.40897 0.361502
 44.6873 1.30899 0.527539
 48.0596 1.1502 0.822669
 51.2497 1.14019 1.72598
 52.8002 1.09307 2.28576
 53.5956 1.0977 2.65626
 67.8769 0.886317 11.3379
 72.3401 0.928225 14.1449
 125.016 0.441682 6.3289
 153.189 0.970952 4.13316
 205.751 0.17081 1.53303
 208.938 0.0592362 1.15926
 211.501 0.0486318 1.08548
 21.254 2.2945 0
 37.6133 1.70633 0.256785
 42.2957 1.35714 0.418914
 43.2696 1.25872 0.461842
 50.6024 1.16987 1.16535
 52.1645 1.20506 1.78178
 52.6279 1.19462 1.99407
 53.0193 1.1747 2.17995
 67.1142 0.888597 10.6455
 73.1985 0.948617 15.4791
 129.986 0.498951 5.09497
 155.843 1.21537 4.0212
 205.768 0.140293 1.60631
 206.84 0.10734 1.5012
 212.982 0.0446686 1.01564
 19.3029 2.25917 0
 37.8396 1.70934 0.272185
 42.3224 1.28904 0.433309
 43.2268 1.23091 0.470736
 51.2442 1.15114 1.34716
 52.6123 1.1444 1.98826
 52.6631 1.14736 2.01103
 53.2607 1.12877 2.28581
 66.5571 0.877569 10.7671
 73.591 0.956244 15.7072
 130.922 0.542374 5.00633
 159.698 2.71494 3.83153
 205.779 0.097499 1.63545
 208.827 0.0556133 1.20175
 209.919 0.0522463 1.14595
 16.9237 2.18773 0
 37.9855 1.69461 0.288467
 42.6915 1.23389 0.457443
 42.6915 1.23389 0.457443
 52.5409 1.12412 1.97938
 52.5409 1.12412 1.97938
 53.135 1.14861 2.19892
 53.135 1.14861 2.19892
 65.925 0.888573 11.2079
 74.0032 0.954011 16.0529
 132.1 0.726521 4.96584
 163.379 4.18254 3.89149
 205.789 0.0910729 1.67068
 208.825 0.0532287 1.10511
 208.825 0.0532287 1.10511
 17.6096 2.15444 0
 17.6096 2.15444 0
 24.1967 2.37302 0.0694802
 45.2471 1.35986 1.25252
 46.4057 1.33133 1.27558
 46.4057 1.33133 1.27558
 48.171 1.32337 1.36039
 48.171 1.32337 1.36039
 56.7023 0.928255 3.35041
 77.4073 0.939199 16.0143
 77.4073 0.939199 16.0143
 87.2744 1.11833 17.3494
 204.528 0.136039 1.36482
 204.528 0.136039 1.36482
 243.011 0 5.83089
 21.3716 2.37218 0
 22.789 2.39041 0.0144123
 32.323 1.96735 0.158233
 44.7178 1.3824 1.20544
 45.8031 1.35918 1.26833
 47.0493 1.33133 1.34649
 48.2328 1.3098 1.40007
 50.1715 1.28551 1.56512
 60.7382 0.909735 6.63656
 77.1796 0.934823 15.8114
 80.5989 1.00563 18.2472
 95.0578 0.873234 15.9931
 203.829 0.232701 1.42631
 204.662 0.152924 1.32007
 239.9 0 5.9229
 25.867 2.25124 0
 27.1466 2.2669 0.00136772
 38.9378 1.62217 0.470837
 44.1114 1.41731 0.882388
 45.1476 1.40255 1.13955
 46.5631 1.35486 1.27103
 48.7075 1.2947 1.52181
 52.5153 1.09293 2.12896
 64.0639 0.848017 8.346
 76.7968 0.923579 15.9747
 80.1176 0.984049 16.6946
 112.441 0.807686 11.9718
 203.827 0.227435 1.44992
 204.847 0.21634 1.31504
 233.995 0 4.30172
 30.2027 2.21288 0
 31.305 2.06114 0.000354621
 42.706 1.48025 0.600936
 43.4423 1.46595 0.643757
 45.0255 1.44412 0.763566
 45.4961 1.40991 0.785804
 50.0156 1.20018 1.40772
 54.8121 1.01138 3.32121
 65.1922 0.860294 8.94444
 76.3048 0.925409 16.2401
 79.0696 0.974659 16.499
 131.765 0.603408 5.37913
 204.336 0.231519 1.44201
 205.032 0.226231 1.36425
 225.912 0.000621111 2.56676
 33.9305 1.88772 0
 34.7675 1.8046 0.0164217
 40.7445 1.51265 0.386492
 42.8795 1.36885 0.556381
 45.1021 1.29283 0.743536
 47.8968 1.2842 1.00307
 50.775 1.22851 1.73963
 56.548 1.0091 3.72367
 65.3909 0.862129 9.25337
 75.8493 0.9787 15.9609
 78.1494 0.997171 16.9906
 147.475 0.744374 4.25026
 205.169 0.243284 1.38487
 205.694 0.239707 1.31891
 216.961 0.020494 1.11995
 36.0635 1.88582 0.0683296
 36.4319 1.85319 0.0894408
 39.2038 1.48894 0.25215
 41.845 1.32986 0.355001
 45.1465 1.28436 0.708565
 49.7306 1.20007 1.58055
 50.4797 1.20945 1.78563
 57.205 1.01045 3.73829
 65.3912 0.862187 10.0728
 75.6561 0.976072 15.6
 77.7745 1.01872 16.8343
 153.936 1.05139 4.20288
 205.219 0.265249 1.39609
 208.434 0.280538 1.20935
 210.617 0.0485711 1.1123
 24.7884 2.25608 0
 27.6829 2.25465 0.00987755
 36.0129 1.7393 0.236916
 43.4731 1.4435 1.07431
 45.9806 1.38603 1.26786
 46.6987 1.34599 1.32613
 51.1412 1.22026 1.81807
 51.2 1.21584 1.82965
 62.1499 0.86575 7.07003
 78.1664 0.943576 15.9412
 90.5134 1.07552 17.3963
 97.0016 0.867045 14.4017
 202.633 0.296898 1.59594
 204.533 0.222977 1.31201
 238.003 0 6.55541
 28.4508 2.24336 0
 30.938 2.11377 0.00396258
 39.8806 1.61791 0.43104
 42.4589 1.51506 0.685769
 45.1988 1.42354 1.03674
 47.2865 1.34918 1.33842
 50.5216 1.19767 1.99395
 53.9397 0.965325 2.87934
 64.9196 0.857511 8.73485
 77.6956 0.939377 16.6524
 92.8687 0.928594 15.0655
 112.711 0.741012 12.1173
 202.282 0.323043 1.72181
 204.718 0.229087 1.30983
 233.382 0 3.74753
 31.9812 2.00564 0
 33.635 1.9559 0.000776781
 41.1578 1.57266 0.500315
 43.484 1.49306 0.676852
 43.8989 1.48609 0.714818
 48.4204 1.23031 1.19056
 49.3946 1.21684 1.4106
 56.3216 0.919464 3.68466
 66.5405 0.866203 9.5022
 77.0013 0.937272 16.7452
 92.7575 0.922983 14.927
 131.392 0.594948 5.45793
 203.065 0.313265 1.65473
 204.951 0.233094 1.36861
 226.382 0 2.55109
 34.7276 1.84958 0
 35.7815 1.79541 0.0188522
 40.9204 1.51104 0.345908
 42.3051 1.41701 0.504529
 45.4587 1.28399 0.831937
 48.3885 1.23791 1.29804
 49.2712 1.21802 1.49155
 58.0081 0.948134 4.90308
 67.3308 0.868262 9.94654
 76.3544 0.982518 15.9597
 92.5643 0.899394 15.4653
 146.003 0.691146 4.20038
 204.791 0.259595 1.45367
 205.71 0.235051 1.36463
 218.074 0.00257429 1.15523
 35.7949 1.94585 0.0163708
 36.8297 1.90451 0.0477175
 40.9541 1.38511 0.341381
 41.3071 1.37839 0.379131
 46.1514 1.25605 0.873966
 48.0153 1.21587 1.23317
 49.5227 1.19432 1.57928
 58.6312 0.941306 5.02112
 67.5793 0.860211 10.7745
 76.0799 0.981943 15.7296
 92.484 0.868603 15.4576
 151.751 0.934281 4.07808
 205.031 0.276715 1.4574
 209.923 0.112007 1.13818
 210.972 0.0629594 1.13044
 31.3157 2.01454 0
 32.7072 1.98791 0.000456968
 40.5142 1.65379 0.313642
 41.3338 1.6213 0.361217
 46.026 1.39062 1.0945
 46.3485 1.37304 1.13225
 53.635 0.970997 3.05205
 53.8295 0.962007 3.07952
 67.0949 0.887897 9.76872
 77.1706 0.93083 16.331
 107.979 0.850752 12.4582
 116.325 0.712839 9.81773
 201.597 0.344634 1.90034
 204.879 0.270855 1.30909
 230.513 0 2.97268
 32.5646 1.98535 0
 34.1457 1.87433 0.000597273
 39.8814 1.65963 0.195254
 42.9275 1.51427 0.444401
 45.0566 1.45239 0.841238
 47.297 1.29155 1.13423
 52.8745 1.0437 2.86134
 56.338 0.911034 3.94681
 68.7772 0.894119 10.4556
 76.4223 0.944298 15.8817
 110.64 0.795043 12.7278
 131.959 0.613289 5.35657
 202.475 0.327294 1.78183
 205.098 0.268494 1.36669
 225.227 0 2.45812
 31.8241 2.09832 0
 36.2934 1.8262 0.0695171
 40.0541 1.56912 0.217395
 43.4662 1.35568 0.450469
 45.0606 1.3099 0.746168
 47.7294 1.26721 1.18195
 52.156 1.12814 2.32651
 58.1374 0.942957 4.89565
 69.7682 0.892327 11.4158
 75.7192 0.983185 15.7377
 110.846 0.801096 12.3594
 145.327 0.656321 4.31495
 204.716 0.285284 1.51344
 205.788 0.253255 1.40765
 218.307 0.0244421 1.18448
 31.4761 2.16366 0
 37.1647 1.87078 0.124902
 40.279 1.45172 0.241103
 42.9104 1.34936 0.396061
 46.0521 1.27892 0.852731
 47.4128 1.25161 1.10758
 51.931 1.12085 2.26157
 58.8041 0.937246 5.03392
 70.1021 0.885261 11.9869
 75.4161 0.970892 15.5618
 110.865 0.817553 12.4889
 150.436 0.923662 4.06483
 205.107 0.315516 1.52321
 209.274 0.10271 1.18575
 212.673 0.0424718 1.11205
 29.0755 2.229 0
 35.9026 1.77144 0.0738129
 40.7935 1.57235 0.294156
 42.855 1.51983 0.415072
 46.1905 1.35216 0.71979
 46.2159 1.34791 0.722392
 55.5073 0.939222 3.57297
 56.051 0.926593 3.69787
 70.5972 0.922976 11.5411
 75.6334 0.94674 15.4
 122.267 0.533733 6.82754
 137.869 0.702419 5.01051
 203.283 0.30358 1.75985
 205.29 0.270137 1.43957
 221.87 0.00243366 1.84475
 26.0479 2.54041 0
 37.185 1.73595 0.181833
 41.2376 1.50737 0.341738
 43.6493 1.36239 0.464198
 45.329 1.3195 0.593287
 46.8569 1.23645 0.745598
 55.2521 0.991761 3.3437
 57.8243 0.966338 4.60498
 71.7224 0.940512 13.0078
 74.883 0.984296 15.7976
 124.657 0.465095 6.10091
 148.244 0.787071 4.23048
 205.171 0.269709 1.56568
 206.013 0.251955 1.46498
 216.753 0.0337551 1.17355
 24.8908 2.59432 0
 37.6524 1.75805 0.220862
 41.2913 1.40629 0.351046
 44.1645 1.33139 0.503035
 44.9993 1.31055 0.558556
 46.9924 1.20186 0.776417
 55.0727 1.08719 3.19904
 58.5657 0.953052 4.85755
 72.1123 0.940896 13.5434
 74.5486 0.978836 15.4422
 124.941 0.452107 6.08809
 152.723 0.993288 4.1009
 205.374 0.275264 1.6269
 208.938 0.0735566 1.18092
 212.467 0.0478918 1.12292
 21.1911 2.30285 0
 37.8198 1.69311 0.259045
 42.1838 1.35881 0.40625
 42.9777 1.26016 0.443656
 46.2605 1.23453 0.664623
 46.3865 1.23515 0.677073
 57.3329 0.995271 4.4289
 57.6216 0.989499 4.63602
 72.9219 0.955225 14.9517
 74.0954 1.01449 16.2612
 129.918 0.499707 5.25157
 155.315 1.17382 4.09462
 205.792 0.233015 1.65294
 206.947 0.19593 1.50905
 213.53 0.0441891 1.05302
 19.2205 2.21545 0
 38.049 1.65098 0.275026
 42.2135 1.29077 0.421807
 43.0312 1.2317 0.458119
 46.1371 1.20358 0.656853
 46.6963 1.21353 0.731695
 57.3457 1.02068 3.97935
 58.3061 0.970183 4.48661
 73.3415 0.969787 15.3839
 73.7342 0.980288 15.7594
 130.863 0.547062 5.21519
 159.051 2.44168 3.87597
 205.934 0.194383 1.61113
 208.872 0.0744323 1.22841
 210.525 0.054031 1.15486
 16.8157 2.19988 0
 38.2011 1.61604 0.292503
 42.5632 1.2364 0.444783
 42.5632 1.2364 0.444783
 46.5861 1.188 0.746363
 46.5861 1.188 0.746363
 58.2018 1.01063 4.06181
 58.2018 1.01063 4.06181
 73.3802 0.970984 15.5715
 73.7496 0.976796 15.9846
 132.052 0.707923 5.10759
 162.59 3.86303 3.84217
 206.626 0.153982 1.46964
 208.883 0.073527 1.17652
 208.883 0.073527 1.17652
 29.1587 2.33762 0
 29.1587 2.33762 0
 38.4693 1.64564 0.305381
 42.2051 1.51868 0.751414
 45.5973 1.40346 1.33795
 45.5973 1.40346 1.33795
 53.9464 0.946202 2.93576
 53.9464 0.946202 2.93576
 62.6247 0.857703 7.20702
 90.4119 1.11471 17.8076
 90.4119 1.11471 17.8076
 98.6267 0.865997 13.1377
 202.979 0.298232 1.48177
 202.979 0.298232 1.48177
 236.569 0 5.7121
 31.1436 2.0738 0
 32.1915 2.03062 0.000219006
 40.7269 1.63516 0.398045
 40.879 1.63082 0.41297
 44.5717 1.45922 0.849527
 45.352 1.4329 0.936547
 54.2576 0.919361 3.17431
 56.8329 0.871259 3.86225
 65.0577 0.849728 8.60508
 90.2397 1.09823 16.8917
 94.4697 0.962801 14.0335
 113.001 0.715348 12.4005
 202.372 0.315068 1.59493
 203.454 0.296399 1.43903
 232.783 0 3.16494
 33.1788 1.97427 0
 34.7636 1.80438 0.00054092
 39.9559 1.62251 0.176715
 41.8846 1.56695 0.384029
 43.3507 1.52327 0.617882
 45.9689 1.36319 0.997085
 53.556 1.00319 3.35028
 59.3877 0.87787 5.83113
 66.9078 0.872543 9.48302
 90.0215 1.08371 16.8277
 94.5203 0.932115 14.1378
 131.134 0.567076 5.36576
 203.175 0.30382 1.59801
 203.932 0.290968 1.48094
 226.686 0 2.49724
 34.7554 1.85085 0
 36.6803 1.76849 0.00148327
 39.7727 1.59292 0.111728
 41.9382 1.43693 0.357262
 42.5227 1.39704 0.452447
 46.3639 1.3032 1.08466
 53.0072 1.06972 2.68854
 61.1687 0.870795 6.90171
 67.9006 0.877056 10.2001
 89.8265 1.0643 16.9958
 94.3595 0.872012 14.4945
 144.928 0.652412 4.2445
 204.284 0.313691 1.54324
 205.79 0.270865 1.35785
 219.161 0 1.21127
 35.3381 1.96382 0
 37.3954 1.76072 0.00281851
 40.4905 1.40473 0.193495
 40.6371 1.40167 0.212144
 42.8647 1.34593 0.505655
 46.3036 1.28399 1.04863
 52.8606 1.09762 2.68125
 61.8107 0.887527 7.04004
 68.2114 0.870513 10.9736
 89.7465 1.04319 16.8911
 94.2868 0.857301 14.6562
 150.194 0.888262 3.97892
 204.414 0.326982 1.5868
 209.484 0.165622 1.15757
 213.331 0.0737822 1.13262
 32.9936 1.94559 0
 33.1532 1.92477 5.82756e-07
 39.1297 1.6942 0.105163
 41.566 1.63567 0.306125
 43.6106 1.53014 0.545586
 44.2603 1.50783 0.646847
 57.4588 0.858934 4.23779
 58.0542 0.854651 4.61651
 66.7104 0.87659 9.37967
 91.8019 0.945646 15.5306
 107.818 0.838452 12.9102
 116.714 0.717378 9.83564
 202.131 0.328128 1.71955
 203.52 0.298621 1.45961
 230.29 0 2.67016
 32.7567 1.92746 0
 34.8587 1.78746 0.00140161
 38.6326 1.69171 0.0623634
 41.5517 1.61166 0.278846
 42.5459 1.55629 0.376625
 44.5042 1.49621 0.607003
 57.4106 0.875817 4.30689
 60.5229 0.859365 6.28148
 68.3927 0.889299 10.2658
 91.5851 0.94887 15.2948
 110.598 0.779221 12.8169
 131.82 0.580458 5.35827
 202.979 0.31176 1.64793
 204.065 0.286058 1.48678
 225.603 0 2.39116
 31.8058 2.06207 0
 36.4997 1.77746 0.0539863
 39.1964 1.64244 0.134564
 41.2268 1.50239 0.295059
 41.4338 1.48886 0.319672
 44.9281 1.34118 0.700691
 56.9816 0.933284 3.91197
 62.3181 0.860489 7.38273
 69.4333 0.89662 11.1881
 91.3518 0.939014 15.5789
 110.821 0.775201 12.6271
 144.592 0.649638 4.31922
 204.194 0.294903 1.58445
 205.997 0.263769 1.3995
 219.373 0.0128527 1.27883
 31.383 2.13485 0
 37.2667 1.72418 0.0887711
 40.0549 1.47457 0.212557
 40.1107 1.47156 0.217257
 41.3374 1.41721 0.342021
 45.0383 1.31968 0.712871
 56.8132 0.971896 3.7592
 62.9529 0.872925 7.62161
 69.7763 0.89209 11.8526
 91.2569 0.89013 15.6366
 110.84 0.789022 12.7797
 149.387 0.865033 3.94091
 204.393 0.326712 1.66606
 209.111 0.191259 1.20274
 214.731 0.0574775 1.12566
 29.112 2.16209 0
 35.915 1.72279 0.0664271
 39.1175 1.6562 0.161767
 41.1906 1.56057 0.298363
 42.0688 1.536 0.364488
 43.7508 1.53589 0.546141
 60.1857 0.869317 6.05186
 60.5872 0.868193 6.22914
 70.04 0.911755 11.1991
 91.3318 0.92378 15.5674
 122.027 0.567677 6.89415
 137.635 0.652949 4.89721
 203.803 0.287702 1.6179
 204.564 0.27568 1.51622
 222.539 3.14717e-06 2.18299
 25.9768 2.52106 0
 37.0813 1.71457 0.14629
 39.6117 1.57837 0.233944
 40.7886 1.52915 0.31362
 41.4651 1.47222 0.372361
 43.6253 1.39336 0.587486
 60.0507 0.888726 5.83615
 62.293 0.871112 7.12173
 71.1326 0.927308 12.3349
 91.0663 0.92885 16.0814
 124.458 0.489739 6.04239
 147.541 0.764163 4.11042
 204.813 0.270841 1.61302
 206.379 0.250057 1.45495
 217.858 0.031437 1.16704
 24.7785 2.59744 0
 37.6743 1.67959 0.179377
 39.7143 1.46183 0.253642
 40.6508 1.42287 0.322341
 41.1093 1.41911 0.363145
