# Result analyzer ver. 1.0.5
# Input file : pc_rta.result
# Cumulative thermal conductivity at temperature 300 K.
# mode range 1 15
# Each phonon contribute to the total thermal conductivity if
# (v_x)^2+(v_y)^2+(v_z)^2 < L^2 is satisfied.
# L [nm], kappa [W/mK] (xx, xy, ...)
              0              0              0              0              0              0              0              0              0              0
              6       0.831897    4.54978e-14    2.10413e-14    4.54978e-14       0.831897   -1.07175e-14    2.10412e-14   -1.07177e-14       0.831897
            6.1       0.871204    7.07018e-14     1.0049e-14    7.07018e-14       0.871204   -4.13192e-15    1.00491e-14   -4.13216e-15       0.871204
            6.2       0.908865    6.36582e-14    1.23369e-14    6.36583e-14       0.908865   -1.24376e-14    1.23369e-14   -1.24377e-14       0.908865
            6.3       0.981991    6.20152e-14    2.65823e-14    6.20156e-14       0.981991   -3.20858e-14    2.65822e-14   -3.20858e-14       0.981991
            6.4        0.99874    6.20153e-14    2.65823e-14    6.20156e-14        0.99874   -3.20857e-14    2.65822e-14   -3.20858e-14        0.99874
            6.5        1.02177    6.00546e-14    3.37478e-14    6.00548e-14        1.02177   -3.68343e-14    3.37477e-14   -3.68344e-14        1.02177
            6.6        1.02526    5.87074e-14    3.47487e-14    5.87077e-14        1.02526   -4.09653e-14    3.47485e-14   -4.09655e-14        1.02526
            6.7        1.03603    5.95427e-14    4.29717e-14     5.9543e-14        1.03603   -3.81188e-14    4.29717e-14    -3.8119e-14        1.03603
            6.8        1.04112    6.34823e-14    4.58465e-14    6.34825e-14        1.04112   -3.76931e-14    4.58465e-14   -3.76931e-14        1.04112
            6.9        1.05702     6.9044e-14    5.63441e-14     6.9044e-14        1.05702   -3.81544e-14    5.63441e-14   -3.81545e-14        1.05702
              7        1.07709     7.2299e-14    5.68927e-14    7.22991e-14        1.07709   -3.61043e-14    5.68928e-14   -3.61043e-14        1.07709
            7.1        1.08999    6.66437e-14    5.91068e-14    6.66441e-14        1.08999    -4.0075e-14    5.91068e-14   -4.00751e-14        1.08999
            7.2        1.10035    6.82361e-14    6.43246e-14    6.82364e-14        1.10035   -4.70555e-14    6.43247e-14   -4.70555e-14        1.10035
            7.3        1.10155    6.32388e-14    6.60979e-14    6.32391e-14        1.10155   -3.86728e-14     6.6098e-14   -3.86728e-14        1.10155
            7.4        1.11995    5.82861e-14    7.14234e-14    5.82864e-14        1.11995   -2.85177e-14    7.14234e-14   -2.85177e-14        1.11995
