   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000   0.0000000
   2.0000000   0.0000080   0.0000080   0.0000080   0.0000160   0.0000160   0.0000160
   4.0000000   0.0000610   0.0000610   0.0000610   0.0001380   0.0001380   0.0001380
   6.0000000   0.0002040   0.0002040   0.0002040   0.0005460   0.0005460   0.0005460
   8.0000000   0.0005750   0.0005750   0.0005750   0.0016960   0.0016960   0.0016960
  10.0000000   0.0013880   0.0013880   0.0013880   0.0044720   0.0044720   0.0044720
  12.0000000   0.0018590   0.0018590   0.0018590   0.0081900   0.0081900   0.0081900
  14.0000000   0.0023050   0.0023050   0.0023050   0.0128000   0.0128000   0.0128000
  16.0000000   0.0028200   0.0028200   0.0028200   0.0184400   0.0184400   0.0184400
  18.0000000   0.0036130   0.0036130   0.0036130   0.0256660   0.0256660   0.0256660
  20.0000000   0.0047070   0.0047070   0.0047070   0.0350800   0.0350800   0.0350800
  22.0000000   0.0053270   0.0053270   0.0053270   0.0457340   0.0457340   0.0457340
  24.0000000   0.0061520   0.0061520   0.0061520   0.0580380   0.0580380   0.0580380
  26.0000000   0.0068830   0.0068830   0.0068830   0.0718040   0.0718040   0.0718040
  28.0000000   0.0074230   0.0074230   0.0074230   0.0866500   0.0866500   0.0866500
  30.0000000   0.0083630   0.0083630   0.0083630   0.1033760   0.1033760   0.1033760
  32.0000000   0.0097490   0.0097490   0.0097490   0.1228740   0.1228740   0.1228740
  34.0000000   0.0095400   0.0095400   0.0095400   0.1419540   0.1419540   0.1419540
  36.0000000   0.0078000   0.0078000   0.0078000   0.1575540   0.1575540   0.1575540
  38.0000000   0.0070120   0.0070120   0.0070120   0.1715780   0.1715780   0.1715780
  40.0000000   0.0061610   0.0061610   0.0061610   0.1839000   0.1839000   0.1839000
  42.0000000   0.0072450   0.0072450   0.0072450   0.1983900   0.1983900   0.1983900
  44.0000000   0.0114270   0.0114270   0.0114270   0.2212440   0.2212440   0.2212440
  46.0000000   0.0180870   0.0180870   0.0180870   0.2574180   0.2574180   0.2574180
  48.0000000   0.0243540   0.0243540   0.0243540   0.3061260   0.3061260   0.3061260
  50.0000000   0.0076530   0.0076530   0.0076530   0.3214320   0.3214320   0.3214320
  52.0000000   0.0077540   0.0077540   0.0077540   0.3369400   0.3369400   0.3369400
  54.0000000   0.0058980   0.0058980   0.0058980   0.3487360   0.3487360   0.3487360
  56.0000000   0.0063370   0.0063370   0.0063370   0.3614100   0.3614100   0.3614100
  58.0000000   0.0064040   0.0064040   0.0064040   0.3742180   0.3742180   0.3742180
  60.0000000   0.0092940   0.0092940   0.0092940   0.3928060   0.3928060   0.3928060
  62.0000000   0.0091060   0.0091060   0.0091060   0.4110180   0.4110180   0.4110180
  64.0000000   0.0114610   0.0114610   0.0114610   0.4339400   0.4339400   0.4339400
  66.0000000   0.0107680   0.0107680   0.0107680   0.4554760   0.4554760   0.4554760
  68.0000000   0.0061980   0.0061980   0.0061980   0.4678720   0.4678720   0.4678720
  70.0000000   0.0034070   0.0034070   0.0034070   0.4746860   0.4746860   0.4746860
  72.0000000   0.0029790   0.0029790   0.0029790   0.4806440   0.4806440   0.4806440
  74.0000000   0.0027930   0.0027930   0.0027930   0.4862300   0.4862300   0.4862300
  76.0000000   0.0049910   0.0049910   0.0049910   0.4962120   0.4962120   0.4962120
  78.0000000   0.0033170   0.0033170   0.0033170   0.5028460   0.5028460   0.5028460
  80.0000000   0.0031780   0.0031780   0.0031780   0.5092020   0.5092020   0.5092020
  82.0000000   0.0045430   0.0045430   0.0045430   0.5182880   0.5182880   0.5182880
  84.0000000   0.0037500   0.0037500   0.0037500   0.5257880   0.5257880   0.5257880
  86.0000000   0.0038330   0.0038330   0.0038330   0.5334540   0.5334540   0.5334540
  88.0000000   0.0022190   0.0022190   0.0022190   0.5378920   0.5378920   0.5378920
  90.0000000   0.0016090   0.0016090   0.0016090   0.5411100   0.5411100   0.5411100
  92.0000000   0.0015540   0.0015540   0.0015540   0.5442180   0.5442180   0.5442180
  94.0000000   0.0015210   0.0015210   0.0015210   0.5472600   0.5472600   0.5472600
  96.0000000   0.0014800   0.0014800   0.0014800   0.5502200   0.5502200   0.5502200
  98.0000000   0.0014250   0.0014250   0.0014250   0.5530700   0.5530700   0.5530700
 100.0000000   0.0016140   0.0016140   0.0016140   0.5562980   0.5562980   0.5562980
 102.0000000   0.0014730   0.0014730   0.0014730   0.5592440   0.5592440   0.5592440
 104.0000000   0.0013110   0.0013110   0.0013110   0.5618660   0.5618660   0.5618660
 106.0000000   0.0013580   0.0013580   0.0013580   0.5645820   0.5645820   0.5645820
 108.0000000   0.0013740   0.0013740   0.0013740   0.5673300   0.5673300   0.5673300
 110.0000000   0.0013290   0.0013290   0.0013290   0.5699880   0.5699880   0.5699880
 112.0000000   0.0015480   0.0015480   0.0015480   0.5730840   0.5730840   0.5730840
 114.0000000   0.0013960   0.0013960   0.0013960   0.5758760   0.5758760   0.5758760
 116.0000000   0.0008990   0.0008990   0.0008990   0.5776740   0.5776740   0.5776740
 118.0000000   0.0004070   0.0004070   0.0004070   0.5784880   0.5784880   0.5784880
 120.0000000   0.0000360   0.0000360   0.0000360   0.5785600   0.5785600   0.5785600
 122.0000000   0.0009870   0.0009870   0.0009870   0.5805340   0.5805340   0.5805340
 124.0000000   0.0006860   0.0006860   0.0006860   0.5819060   0.5819060   0.5819060
 126.0000000   0.0007050   0.0007050   0.0007050   0.5833160   0.5833160   0.5833160
 128.0000000   0.0007220   0.0007220   0.0007220   0.5847600   0.5847600   0.5847600
 130.0000000   0.0008490   0.0008490   0.0008490   0.5864580   0.5864580   0.5864580
 132.0000000   0.0009750   0.0009750   0.0009750   0.5884080   0.5884080   0.5884080
 134.0000000   0.0010880   0.0010880   0.0010880   0.5905840   0.5905840   0.5905840
 136.0000000   0.0010880   0.0010880   0.0010880   0.5927600   0.5927600   0.5927600
 138.0000000   0.0010800   0.0010800   0.0010800   0.5949200   0.5949200   0.5949200
 140.0000000   0.0011230   0.0011230   0.0011230   0.5971659   0.5971659   0.5971659
 142.0000000   0.0011490   0.0011490   0.0011490   0.5994639   0.5994639   0.5994639
 144.0000000   0.0011400   0.0011400   0.0011400   0.6017439   0.6017439   0.6017439
 146.0000000   0.0011320   0.0011320   0.0011320   0.6040080   0.6040080   0.6040080
 148.0000000   0.0011410   0.0011410   0.0011410   0.6062899   0.6062899   0.6062899
 150.0000000   0.0009660   0.0009660   0.0009660   0.6082219   0.6082219   0.6082219
 152.0000000   0.0009210   0.0009210   0.0009210   0.6100639   0.6100639   0.6100639
 154.0000000   0.0008710   0.0008710   0.0008710   0.6118059   0.6118059   0.6118059
 156.0000000   0.0013550   0.0013550   0.0013550   0.6145160   0.6145160   0.6145160
 158.0000000   0.0006440   0.0006440   0.0006440   0.6158040   0.6158040   0.6158040
 160.0000000   0.0001220   0.0001220   0.0001220   0.6160480   0.6160480   0.6160480
 162.0000000   0.0000010   0.0000010   0.0000010   0.6160500   0.6160500   0.6160500
 164.0000000   0.0000040   0.0000040   0.0000040   0.6160580   0.6160580   0.6160580
 166.0000000   0.0000100   0.0000100   0.0000100   0.6160780   0.6160780   0.6160780
 168.0000000   0.0000210   0.0000210   0.0000210   0.6161200   0.6161200   0.6161200
 170.0000000   0.0000610   0.0000610   0.0000610   0.6162420   0.6162420   0.6162420
 172.0000000   0.0001160   0.0001160   0.0001160   0.6164740   0.6164740   0.6164740
 174.0000000   0.0002160   0.0002160   0.0002160   0.6169060   0.6169060   0.6169060
 176.0000000   0.0003510   0.0003510   0.0003510   0.6176080   0.6176080   0.6176080
 178.0000000   0.0005100   0.0005100   0.0005100   0.6186280   0.6186280   0.6186280
 180.0000000   0.0005240   0.0005240   0.0005240   0.6196760   0.6196760   0.6196760
 182.0000000   0.0005090   0.0005090   0.0005090   0.6206940   0.6206940   0.6206940
 184.0000000   0.0004360   0.0004360   0.0004360   0.6215660   0.6215660   0.6215660
 186.0000000   0.0003090   0.0003090   0.0003090   0.6221840   0.6221840   0.6221840
 188.0000000   0.0000030   0.0000030   0.0000030   0.6221900   0.6221900   0.6221900
 190.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 192.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 194.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 196.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 198.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 200.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 202.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 204.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 206.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 208.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 210.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 212.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 214.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 216.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 218.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 220.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 222.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 224.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 226.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 228.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 230.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 232.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 234.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 236.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 238.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
 240.0000000   0.0000000   0.0000000   0.0000000   0.6221900   0.6221900   0.6221900
